4 , 4
GrossProfit,1227
Cost,136
Total profit,1091
Late cars count,0
Total cars,94
Late car percent,0.0
GrossProfit,1224
Cost,136
Total profit,1088
Late cars count,0
Total cars,97
Late car percent,0.0
GrossProfit,1102
Cost,136
Total profit,966
Late cars count,0
Total cars,87
Late car percent,0.0
GrossProfit,1249
Cost,136
Total profit,1113
Late cars count,0
Total cars,96
Late car percent,0.0
GrossProfit,1203
Cost,136
Total profit,1067
Late cars count,0
Total cars,94
Late car percent,0.0
