5 , 1
GrossProfit,1237
Cost,34
Total profit,1203
Late cars count,0
Total cars,96
Late car percent,0.0
GrossProfit,1168
Cost,34
Total profit,1134
Late cars count,0
Total cars,93
Late car percent,0.0
GrossProfit,1147
Cost,34
Total profit,1113
Late cars count,0
Total cars,90
Late car percent,0.0
GrossProfit,1235
Cost,34
Total profit,1201
Late cars count,0
Total cars,98
Late car percent,0.0
GrossProfit,1148
Cost,34
Total profit,1114
Late cars count,0
Total cars,89
Late car percent,0.0
