4 , 5
GrossProfit,1259
Cost,170
Total profit,1089
Late cars count,0
Total cars,98
Late car percent,0.0
GrossProfit,1181
Cost,170
Total profit,1011
Late cars count,0
Total cars,92
Late car percent,0.0
GrossProfit,1147
Cost,170
Total profit,977
Late cars count,0
Total cars,90
Late car percent,0.0
GrossProfit,1113
Cost,170
Total profit,943
Late cars count,0
Total cars,88
Late car percent,0.0
GrossProfit,1238
Cost,170
Total profit,1068
Late cars count,0
Total cars,95
Late car percent,0.0
