5 , 2
GrossProfit,1318
Cost,68
Total profit,1250
Late cars count,0
Total cars,99
Late car percent,0.0
GrossProfit,1340
Cost,68
Total profit,1272
Late cars count,0
Total cars,101
Late car percent,0.0
GrossProfit,1306
Cost,68
Total profit,1238
Late cars count,0
Total cars,99
Late car percent,0.0
GrossProfit,1239
Cost,68
Total profit,1171
Late cars count,0
Total cars,94
Late car percent,0.0
GrossProfit,1284
Cost,68
Total profit,1216
Late cars count,0
Total cars,97
Late car percent,0.0
